,DT_reg,boardContent,vocCode,anpath,adcode,adcode_b
5176,2021.1.16 0:00,"상담 선생님은 만난적이 없어서 중간점수 드렸어요 .
서울병원에서 수술후 재봉합을 위해 대전병원 방문. 8층 올라가서 압박복이랑 탈의하라더니 .. 탈의하고 
밴드떼서 제 상태 확인후 그제야 원장님 식사중이라 오래걸린다고 .. 나참 . 그럼 그렇게 일찍 벗기질 말아야죠.
기다리래서 알겟더고 기다리는데 이번엔 10층으로 가래요 . 다 벗고 기다리는데 ..
10층가서 다시 기다리는데 . 원장님 오셧죠. 젊운 남자 원장님이셧죠 . 가슴을 다 내놓고 봉합을 했습니다.
원장님 앞에서 말 꺼내�f자 민망한 상황만 더 겪어야 될 것 같아 그냥 있었죠 .
보호자가 왜 가슴가리게도 해주지 않았냐고 나중에 물으니 봉합할줄은 몰랏다고 . 저희가 상황을 나중에 알았다고 10층에있는 간호사 선생님이 얘기하는디 황당 ㅋㅋㅋ
진료받는 내내 불편했고 .. 상황전달이 안되서 계속 제가 7.8.10층에서 새로운 사람을 만날때마다 설명드려야했어요.
이렇게 의사소통이 안될거면 무전기는 왜 끼시나요 ..  ",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5180,2021.1.15 0:00,"시술끝나면 찬밥취급하는겁니까?
대응 정말 불쾌하네요. 제대로 된 피드백 하나 안해주고. 뭐하자는 겁니까?

3번째 후관리를 가서의 일입니다. 마지막이라 원장님과의 상담도 있다고 하여, 예약한 시간보다 조금 일찍 도착하여 관리를 받았습니다. 체충을 받기전에 메조먼저 해야한다며 베드로 안내하더니, 다시 다른 분이 사용중이라며 체충먼저 하자시더라구요. 그래서 알겠다고 이동했습니다. 

그리고는 메조를 하러 이동했더니 또 옆에서 쓰고 있다며 또 이동... 네 여기까지 괜찮았어요. 겹칠수있죠. 기다릴수있죠. 이동할수있죠. 근데, 불쾌했던건 여기서 부터입니다. 

레이져 시술도 마치고, 옷을 입으려는데, 메조시술을 한개 빠트렸다며 다시 하러가야한다고 합니다. 집에 가기전에 말해준게 어디냐 싶어서 알겠다고 갔는데, 사용중이라 잠깐 기다려야한다고 해서 기다렸습니다. 

누락된 시술을 위해 기다린것도 물론 불쾌합니다. 하지만 제가 한참 기다리다가 나와서 얼마나 기다려야하는지 PC앞에 서계시는분께 여쭤봤더니 확인한다고 하시고 다녀오셔서는 서서 기다리는 저를 무시하시는듯 아무말씀도 없으시고 다시 업무에 몰두하셨습니다. 

옆에 서서 기다리던 저는 어이가 없었고 투먕인간 취급하시는게 매우 불쾌해서, 감정을 누르고 다시 여쭤었습니다. 제가 얼마나 더 기다려야하나요?? 하지만 대답은 돌아오지않았습니다. 

매우 불쾌해진 저는 집에 가야겠다는 생각에 시술실을 빠져나왔고, 접수처에 이래저래해서 불쾌했고 남은 업무가 있어서 이만 나가야한다고 말을 전했습니다. 

접수처에서는 별다른 대응없이 알겠다며, 원장님만 보고 가라고 했지만 그럴 정신도 시간도 없었기에 처방전만 급히 받아들고 빠져나왔습니다. 

이후에 카톡을 통한 사과가 있었지만, 남은 시술관련한 대응관련 피드백은 없었습니다. 

또한, 병원측에 직접 피드백을 받으려 하였으나, 전화연결마저 거부당하였습니다. 5분내로 콜백주겠다고 해서, 추위에도 밖에서 기다리는 고객을 생각하지않고 30분가량을 서서 기다리게하네요. 

시술만 끝나면, 수납만 끝나면 고객은 찬밥대응인겁니까?
",불만,홈페이지,"응대 태도(불친절, 무관심등)",직원
5181,2021.1.15 0:00,"이소정 샘은 너무 솔직하셔서 무서웠다  ㅎㄷㄷ 잊을수없는 대화 ㅎㄷㄷ
살이 찢어지는 느낌이다라고 하셨는데 부종에 효과가 좋다그러니 담엔 목숨걸고 한번 남은 후기관리기에 꼭 받아봐야겠다 
겁 많은 고객이 오면 선의에 거짓말을 해주세요 꼭 부탁드립니다 ???? ???? ???? ",불만,고객만족도조사(설문),직원 기타,직원
5187,2021.1.14 0:00,"서비스부분은매우만족합니다
다만조그아쉬운부분은화장실청결과수술방내부청결부분도조금더신경써주시면완벽할것같아요",불만,고객만족도조사(설문),"청결,비위생",시설
5188,2021.1.14 0:00,매니저님은 주사 성분이나 시술 중 불편감 시술 후 불편감까지 자세히 설명해주셔서 너무 친절하고 좋았어요. 원장님은 계속 시큰둥 하시고.. 다이어트 하고 계시죠? 물으시고선 약물 알러지 있냐고 물어보신 게 전부였어요. 식욕억제제 빼고 체지방분해제만 처방받고싶다고 말씀 드리니 정 그렇게 하고싶으면 그렇게 하라는 식으로 하시고 한참 말씀이 없으셔서 제가 먼저 나가도 되냐 묻고 인사하고 나왔네요 ^^; 좀 그랬어요.,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5189,2021.1.14 0:00,"기다리는시간이  길었습니다
코로나로  앉을자리가 부족했습니다
바로 옆에 앉을수도 없고 
코로나사태만 아니어도 바로 옆에 앉을수 있을텐데
바로 앉기도  약간 꺼려지는 상황입니다",불만,고객만족도조사(설문),"시설 부족,불편(가운, 슬리퍼, 기타 용품등)",시설
5190,2021.1.14 0:00,"늘 친절한 병원이라 다녀올때 마다 정말 기분이 좋아요 ^^ 
참 제가 수술한 날 압박복 드렸었는데
씻을 수 있을때 다시 입으려고 할때 보니  앞 뒤가 바뀌어 입혀져 있었더라구여ㅠ 
그건 조금 더 신경써 주시면 좋을거 같아요 ^^ ",불만,고객만족도조사(설문),직원 기타,직원
5191,2021.1.14 0:00,"목표체중 달성했는데  이틀 늦게와서 안되네요.
눈이 많이 내려서 못온건데 넘 아쉬워요~",불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5192,2021.1.14 0:00,원장님이 람스시술 들어갈시 처방진료 대기 시간이 너무 길어져요,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5193,2021.1.14 0:00,"수술방에서 회복실로 옮겨지는데 ㅠ시간이 오래걸리고 수면마취가 옮겨지는동안 깨서 춥고 힘들었어요 단한번도 안깼었는데 이번에는 왜 깬건지...
입원실에서 케어해주신 선생님들 너무 감사해요 이틀 연속 수술이라 많이 아프고 힘들었는데 정말 큰 도움 많이�獰楮� 정말 감사합니다",불만,고객만족도조사(설문),환경기타,시설
5194,2021.1.14 0:00,^.ㅠ 터치업은 아프니 첨부터 잘 나오면 좋겠죠,불만,고객만족도조사(설문),수술 기타,수술
5195,2021.1.14 0:00,제가 잘못 들었을수도 있는데 제가 듣기로는 냉동시술 할때 5분 남으면 오셔서 조금 더 세게 하고 1분때 또 좀 더 세게 하신다고 들었는데 끝날때까지 않으셨어요...,불만,고객만족도조사(설문),시술자 스킬부족,시술
5196,2021.1.14 0:00,찬찬히 하나하나 섬세하게 살펴주샤서 감사합니다 그런데 몸무게가 입력이 안되었네요..... 입력해주세요,불만,고객만족도조사(설문),직원 기타,직원
5217,2021.1.13 0:00,정말 아프고 어지럽고 죽을 맛입니드,불만,고객만족도조사(설문),"수술 후 증상(멍,붓기,통증 )",수술
5218,2021.1.13 0:00,첫 시술때 너무 아프기도 했고 약물 주입시 시술도와주시는 분이 과도하게 두드려서 힘들었어요 ㅠㅠ 오늘은 시술시 오혜진 매니저님께서 약물주입 속도도 적당했고 부드럽게 두드려주셔서 아프지만 그나마 괜찮았어요 ,불만,고객만족도조사(설문),시술자 스킬부족,시술
5219,2021.1.13 0:00,코로나때문에 생수가 없어서 불편했음,불만,고객만족도조사(설문),환경기타,시설
5220,2021.1.13 0:00,예약하고 갔는데도 대기시간이 너무 길어서 스케줄에 지장이 있었어요...!ㅠㅠ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5221,2021.1.13 0:00,모든면에서 응대하는 태도가 불쾌했습니다,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5223,2021.1.13 0:00,상담보다 수술후관리가 더 친절하고 병원같고 신뢰도 가고 만족이네요    상담은 그냥 성형외과실장느낌..  ,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5224,2021.1.13 0:00,대기시간이 너무 길어요,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5225,2021.1.13 0:00,치료가 종결되면서 마지막 상담 받는데 진료화면에 보이는 제 코멘트가 참 거슬렸네요 ㅎㅎ 별말은 아니었지만 이런것도 차트에 적어두고 서로 공유하는구나 생각이들어서요 ㅎㅎ 다음에는 상담시에 안보이게 주의하시는게 좋을것같네요! ㅎ 치료가 끝나면서 참 감사하고 다음에도 기회가 있으면 꼭 재방문해야지 생각이 들었으면 좋았으련만 마지막상담이 그 생각을 많이 줄어들게하네요 ㅎㅎ 그동안 감사했습니다 덕분에 체중감량 많이했습니다 ,불만,고객만족도조사(설문),직원 기타,직원
5226,2021.1.13 0:00,그래도 지방흡입분야 최고병원인데... 화장실에 미지근한 물도 아니고 얼음장같은 물만 나오니... 당황스럽네요 손씻지 말라는 이야긴지 ㅎㅎ,불만,고객만족도조사(설문),환경기타,시설
5227,2021.1.13 0:00,얼음팩 첵크 해주세요,불만,고객만족도조사(설문),"시설 부족,불편(가운, 슬리퍼, 기타 용품등)",시설
5239,2021.1.12 0:00,원장님 진료중이신지..1층에서 연결이 잘안되어용,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5240,2021.1.12 0:00,"개선할점- 시술해주시는 선생님마다 아픔과 멍드는 개인차가 너무 심합니다. 계속 비교한 결과 메조,카복시 시술 멍듬과 아픔이 어떤 시술자가 해주냐에따라 똑같은 시술인데 멍이 없고 아픔이 없을때도있는 반면에 어떤 시술자는 피멍이 몇주가고 아픔이 몇주 가는 경우가 있습니다. 시술해주시는 선생님을 선택할수있는것도 아니고 어느정도 요령이 맞쳐줬음좋겠습니다. 기왕 시술 받을때 덜 아프고, 덜 멍들면 좋을텐데 시술자 선생님이 너무 복불복 입니다ㅠ 그리고 약처방 변경될때 좀 더 자세히 변경된 내용을 설명해주었으면 좋겠습니다. ",불만,고객만족도조사(설문),시술자 스킬부족,시술
5241,2021.1.12 0:00,"이번에처음으로
6점씩드립니다",불만,고객만족도조사(설문),직원 기타,직원
5242,2021.1.12 0:00,"상담자의 질문에 대한 피드백이 매우느리며 갈때마다 불친절한 상담실장때문에 비싼돈을 내고 기분이 강남점에 갈때마다 나빠집니다.
고객서비스가 이렇게 엉망은 병원은 처음입니다.
말투부터 저런 불친절한사람이다있는거죠.
서비스교육을 어떻게하는건지 의심스럽네요.",불만,홈페이지,"응대 태도(불친절, 무관심등)",직원
5243,2021.1.12 0:00,허벅지 지방흡입 한지 4달차 되어가는데 착색된 흉터가 너무 신경쓰여서요ㅠㅠ 한달간 흉터 연고 바르고있긴한데 별로 나아지는것 같지도 않구... 흉터 치료 같은게 있을까해서 물어봐요????,불만,홈페이지,"수술 후 부작용문의(뭉침, 착색,흉터)",수술
5258,2021.1.12 0:00,상담때 포인트 얻는법 자세하 설명해준다 알려준다 했으나 시술 후 이런 성공기작성이나 제대로된 설명을 못들음,불만,성공기(온),"상담 불만(내용부족, 강요등)",직원
5259,2021.1.12 0:00,검사받는다고 입은 옷에 단추가 떨어지더라구요..그것만 조금..변경댓으면 좋겠습니다.,불만,고객만족도조사(설문),"시설 부족,불편(가운, 슬리퍼, 기타 용품등)",시설
5260,2021.1.12 0:00,"좋은 점이 많은 영등포점이지만 퇴근후 갈때마다 
다라도 아픈데 ㅜㅜ 주차장이 멀고
발렛은 너무 일찍 끝나서 아쉽네요",불만,고객만족도조사(설문),"주차 불편,불만",시설
5261,2021.1.12 0:00,김원장님은...늘 진료 받을때마다 뭔가 딱딱하고 설명도 잘 안해줌 그래서 김원장님한테는 진료받기가 싫음 ,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5262,2021.1.12 0:00,접수부터 람스 시술 전 후 모두 매우 편안하게 받았어요 다들 친절하시고 배려도 많이 해주셔서 좋았어요 후관리 열심히 받고 다이어트도 열심히 해서 꼭 예뻐질게요!ㅎㅎ 한가지 아쉬웠던건 입구나 탈의실 등에 시계가 잘 안보여서 꽤 오래 있었는데 몇신지 모르는게 좀 답답햇어요 그 외에는 모두 만족합니다!,불만,고객만족도조사(설문),"시설 부족,불편(가운, 슬리퍼, 기타 용품등)",시설
5263,2021.1.12 0:00,시술침대가 너무차갑고 추워서  계속 떨었습니다,불만,고객만족도조사(설문),환경기타,시설
5264,2021.1.12 0:00,후관리가 예약부분이 아니다보니 기다리게 되는 시간이 조금 아쉽습니다,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5265,2021.1.12 0:00,인원부족 항상 웨이팅함,불만,성공기(온),"대기 불만(대기시간, 대기공간 등)",대기
5272,2021.1.11 0:00,"복부압박복밑후크를찍찍이로바꿔주는게환자한테는더쉽고사용하기편할거란생각이드네요~ 배도아픈데후크채우는데넘힘들었거던요ㅜㅜㅜㅜ
",불만,고객만족도조사(설문),압박복,수술
5273,2021.1.11 0:00,수납 도와주신 선생님이 조금 불친절 하셨지만..대체로 다른분들은 늘 친절하셔서 감사합니다^^,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5274,2021.1.11 0:00,대기시간없고 빠른시간에 상담안내해주었습니다 상담전에 촬영하신다고 전달해주시면 더욱더 좋을거같아요 ,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5275,2021.1.11 0:00,"11시에 진료시작인지 몰랏어요
그래서 40분 기다렸어요
수술하고 첫 2주뒤에 온거라
그 부분만 나중에 알게 해주심 좋겟네요",불만,고객만족도조사(설문),직원 기타,직원
5276,2021.1.11 0:00,상담 원장님께서 말씀이 빨라서 이해하기 어려웠어요 실밥제거해주신 간호사님께서 엄청친절하셨어요,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5277,2021.1.11 0:00,예약이 있었으면 좋겠어요ㅠ,불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5278,2021.1.11 0:00,"수술당시,코디님과 어긋난부분이 있어서 기분얹짢게 수술진행이 되었는데
후관리받으면서 대체시술이 저주파라고 들었던부분이 제대로 저랑 또 핑퐁이안된듯합니다.
제가 구지 코디님과 기분이 나쁠이유도없고 저는 제가 관리받는부분..
돈내고 수술하고 그만큼 관리가 잘되는곳이라믿고 했는데 갈때마다 이러니 ..
솔직히, 짜증나는부분도있네요
관리자님이 전화주신다고 하니 연락 기다리는중입니다..
데스크 고객응대,고주파해주시는 매니저님, 차원장님 모두친절하고 궁금한부분..
제가 속상했던부분까지도 잘응대해주셨어요 
또, 제친구랑 같이 이병원 소개시켜줘서 진행했는데 언급하는부분도 기분참 나쁘네요 
",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5279,2021.1.11 0:00,시술시 바늘을 좀 덜아프게 부탁드려요 꼼꼼히 시술해주시는건 좋은데 시술시간이 넘 길어지는것 같습니다ㅠ,불만,고객만족도조사(설문),시술자 스킬부족,시술
5280,2021.1.11 0:00,너무 오래 기다림..,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5281,2021.1.11 0:00,"큰 변화가 없어서 스트레스받고 있었습니다 근데 넘 긍정적으로  말씀해주시고 지금까지 식단도 잘 지켜주시고 넘 잘하고있다고 칭찬해주시니 희망이 생겼습니다 
담당 원장님은 넘 바쁘신듯 수술할때만뵙고 보기 힘듭니다 특진비까지 추가해가며 수술을 받았는데...수술결과만 좋다면 아깝지도 않겠죠?ㅋ ",불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5282,2021.1.11 0:00,"대기시간이 너무 길었는데 제대로 된 설명이나 제대로 된 이유 및 대기시간도 설명 받지 못했습니다. 예약시간보다 일부러 일찍갔음에도요. 제가 한참 기다리가 나와서 얼마나 기다려야하는지 PC앞에 서 계시는분께 여쭤봤더니 확인한다고 하시고 다녀오셔서는, 기다리는 저를 무시하시는듯 아무말씀도 없으시고 다시 업무에 몰두하셨어요. 제가 바쁘신데 괜히 말을걸어서 불쾌하셨던건가요? 10분만 기다리라는 등의 말씀을 해주셨으면 기다렸을텐데요. 원장님과의 상담이 있으니 휴진날은 예약이 안되고 등등 어렵게 예약을 잡았음에도 이런 업무로드로 인해, 원장님 얼굴은 보지도 못했네요. 저번주에도 오늘도요. 병원인데 진료가 없이 괜찮은 부분인가요?? 

어차피 이렇게 말씀드려도 변하는거 없겠지만 많이 불쾌합니다. 오늘 못한 메조시술이며, 상담, 기다린 시간, 불쾌한 감정 어떻게 보상해주실건가요? 소개한 친구에게도 같은 경험이 있는지, 소개해준 친구에게도 알고 소개했는지 따져물어야할까요? ",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5283,2021.1.10 0:00,재수술하고싶습니다ㅜㅜ,불만,성공기(온),"수술 후 효과 불만족(사이즈, 요요,체중등)",수술
5290,2021.1.9 0:00,대기시간이 짧았으면 해요,불만,성공기(온),"대기 불만(대기시간, 대기공간 등)",대기
5291,2021.1.9 0:00,왜 보톡스는 포인트 사용이 안되나요...ㅜ,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5292,2021.1.9 0:00,람스 시술했던 원장님이 아니셔서 아쉬웠어요,불만,고객만족도조사(설문),약처방,시스템
5293,2021.1.9 0:00,탈의실이 좁음,불만,고객만족도조사(설문),환경기타,시설
5294,2021.1.9 0:00,넘 추어요!,불만,고객만족도조사(설문),환경기타,시설
5295,2021.1.9 0:00,35분넘게 기다리니  지칩니다,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5296,2021.1.9 0:00,대기시간이 길어요 ㅠㅠ ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5297,2021.1.9 0:00,"모바일만족도 바로 안보내주셔서
불편했습니다.",불만,고객만족도조사(설문),직원 기타,직원
5298,2021.1.9 0:00,대기가 좀 길어서 아쉬워요ㅠ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5299,2021.1.9 0:00,"지방흡입하구 나면 많이 부어있는데 붓기 빠지는 호박즙이나 호박티라도 제공하면  좋은듯 합니다
솔직히 성형외과에서 작은것 하나하는데두 호박즙3일분정도는 챙겨주거덩요  천만원 넘게 들어가는데 서비스가 좀 약합니다 담당 간호사나 매니저가 있었음 합니다 갈때마다 바뀌는것도 아니고 병실에 누워있음 간호사가 3~4번은 그냥 바뀌니 정신이없고 다시 설명해줘야하구 매우 불편합니다 
간호사가 담배냄새 풀풀 풍기며 들어오구  그 간호사가 수술실에 같이 들어가는것또한 찝찝합니다 
신뢰감이 떨어지지 않을까요?
어플에 보면 나의내역이 나오구 부위별로 뺀 부분과 사이즈가 나오는데  부위별로 지방을 뺀 양도 기록되어있으면 좋겠습니다
",불만,홈페이지,직원 기타,직원
5300,2021.1.9 0:00,"후관리를 받으면서 날씨가 추워서 그런지 상의를 다 탈의하고 첫 배드에 누울때 너무 추워요. 따뜻햇음 하는 생각이 들어요 .방문때마다항상느끼지만 모두들너무친절하시구 좋습니다. 서비스직을 하고있는저도 
방문때마다 많은걸 느끼고갑니다
감사합니다~^",불만,고객만족도조사(설문),환경기타,시설
5301,2021.1.9 0:00,수술들어갈때 넘 추워서 혼났어요 그기억이 오래갈꺼같아요ㅠ,불만,고객만족도조사(설문),환경기타,시설
5320,2021.1.8 0:00,시술실이 조금 추워요! ㅜㅜ,불만,고객만족도조사(설문),환경기타,시설
5321,2021.1.8 0:00,스컬트라 이케 아픈거인가요 얼굴이 시큰시큰 마사지할때도 느무 아파�A~~♡,불만,고객만족도조사(설문),"시술 후 멍, 통증 , 붓기 증상",시술
5322,2021.1.8 0:00,"람스 후 첫번째 후 관리. 꼼꼼하게 신경써서 잘 해주셨어요.
뭉친 부분이 있어 조금 걱정이 되긴해요",불만,고객만족도조사(설문),시술 후 부작용(착색 ),시술
5323,2021.1.8 0:00,예슬매니저님이 진짜 꼼꼼하게 잘 해주셨어요! 군데 오늘 제가 있던 베드방이 가운데 끼인 데라 그런지 매니저님 시술하실때도 좁아하시고 저도 옷입을때 불편하더라구여 옆방이랑 부딪힘 ㅎㅎ 여유공간은 있으면 좋겟네요,불만,고객만족도조사(설문),환경기타,시설
5324,2021.1.8 0:00,"주세요.
너무뻑뻑해서 살이 밀려찢어지는느낌이었어요..",불만,고객만족도조사(설문),시술자 스킬부족,시술
5325,2021.1.8 0:00,"접수.시술.진료의료 서비스는좋지만 상담실장 서비스가  설명이
너무대충대충이였음.그래서 고민을더하겠되었음.365성공기게시판이
도움이되었음
",불만,성공기(온),"상담 불만(내용부족, 강요등)",직원
5326,2021.1.8 0:00,"약 처방해  주시는 선생님 좀 딱딱하고 냉냉함
이전에 다이어트 약 먹고 안좋은 기억있어
살빠지는 보조제만 처방 받고 싶은데 식욕억제제까지 받고옴
일주일에 1kg 씩 살빼올수 있냐고함 어이 없음

약 처방 식욕억제제는 안하고 싶은데 좀 까칠?하게 얘기함
그리고 오늘 약 먹었는데 전혀 식욕 억제 안됨
",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5327,2021.1.8 0:00,조금 서늘했으며 앞주에 상담했던 매니저는 실수에 대한 아무런 말이 없어 조금 불쾌했습니다.,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5330,2021.1.7 0:00,"항상 친절하게 해주심에 감사합니다만, 여태 뒷볼록까지 같이 받았었던메조주사를 저번주 후관리 때는 따로 사유를 안 말해주시고 뒷볼록만 안  해주신 이유가 궁금했습니다........ :(",불만,성공기(온),시술 기타,시술
5331,2021.1.7 0:00,관리담당선생님 너무 꼼꼼히 설명해주셔서 너무 좋았어요. 진료원장님은 너무 무뚝뚝하고 머쓱해서 질문도 제대로못하고 어쩔수없다 해라 식이여서 조금 불편했습니다.... 식이영양딤당 선생님도 상담 너무 감사해요 이해하기쉽게 설명해주셨어요 !,불만,고객만족도조사(설문),직원 기타,직원
5332,2021.1.7 0:00,"좀 더 시간을 오래 해줬으면 ,,????????",불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5333,2021.1.7 0:00,가끔 어떤 분이든 처음이아니라고 다알고계시죠? 하고 설명이 미흡하다고 �가요.. 마노이 알고 있는건 사실이지만 가끔 기억이 안나거나 헷갈리더나 바뀐부분도 많으데 말이죠 이건 개선 했으면 좋겠어요 : ),불만,고객만족도조사(설문),직원 기타,직원
5334,2021.1.7 0:00,"목표 체중 달성 조건의 세부내역에 대한 공지가 미흡하네요 기간과 내원 횟수에 관한 자세한 설명을 환자의 적용 기대시점에 얘기해주는 것, 그것도 물어봐서 알려주는 건 아닌 것 같아요",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5335,2021.1.7 0:00,1월 8일 까지 목표체중 만들면 혜택있다고 하신거같았는데 아무말도 없더라구요 ^^. 물어보려고 했는데 다 안보이셔서 못물어보고 그냥 왔습니당 ,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5345,2021.1.7 0:00,대기시간이 길자 않앗음 해요....,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
5346,2021.1.7 0:00,"처음에는 너무 친절하셔서 참 좋았는데 갈수록 약간
인위적인 느낌을 받았어요 직업상 어쩔수 없는 부분이겠지만요..허벅지랑 리브핸들 한지 한달 조금 넘어 상담했는데 상담은 바로 수술로 직결 되더라구요 허벅지랑
무릎이 심하게 부어서 기분도 별로고 꼭 했어야 했나 후회도 됩니다.  늘 충동적인 결정을 하면 그렇듯이고 원장님도 지방이 그리 많은 편 아니라고 하셨는데 이 대공사를 또 하고 또 얼마나 기다려야는지..송병철원장님께서
지나가시며 다정히 물어주셔서 감사했습니다 후관리 상담도 실장님 상담과 달리 연결도 안되고 전반적으로 기분이 그렇네요",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5354,2021.1.6 0:00,"콜센터 연결이 넘 힘들어요ㅜㅜ
예악변경시 카톡도 넘 늦고",불만,고객만족도조사(설문),직원 기타,직원
5355,2021.1.6 0:00,수술전에  소독약 덜 지워지면 소독약 냄새도 넘나 지독하고.. 살이 옷이나 살끼리 닿으면 끈적끈적하다고.. 꼭~ 신경써서 좀 닦아달라고 부탁까지 했는데 집에와서 보니 소독약이 노리끼리하게 남아서 좀 당황했네요. 제가 부위별 수술이 4번짼데 이번이 최악입니다.,불만,고객만족도조사(설문),직원 기타,직원
5356,2021.1.6 0:00,타지역에서 오는 사람들은 시간알림이나 약처방알림 이런거좀알려주는거있음좋겠어요ㅠ! 집이멀어 약성분 궁금할땐 전화로 하기에 불편해요ㅠ,불만,성공기(온),약처방,시스템
5357,2021.1.6 0:00,다음에는 여자 의사분한테 약 처방 받고 싶어요,불만,고객만족도조사(설문),직원 기타,직원
5358,2021.1.6 0:00,진료 원장님중에 남자분이 제일 빨리�설た� ㅠ뭐 추가로 물어보는거 없3\'ㅁ,불만,고객만족도조사(설문),직원 기타,직원
5359,2021.1.6 0:00,약처방받을때마다 눈치보이는거같아서 불편해요;;,불만,고객만족도조사(설문),직원 기타,직원
5360,2021.1.6 0:00,"치수재는 기준점이 조금 불명확한것같습니다
재점검부탁드려요",불만,고객만족도조사(설문),직원 기타,직원
5361,2021.1.6 0:00,지점과 직접 통화하고 싶은데 고객센터에서 연결해서 통화해야하는 시스템이 불편하네요,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5368,2021.1.6 0:00,처음에 설명해준다던 실천지수에 대해 제대로 된 설명을 못들어서 놓친 실천지수들이 생김 직접 물어보자 그때 알려줌 ,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
5373,2021.1.5 0:00,카복시 너무아파요....,불만,고객만족도조사(설문),"시술 후 멍, 통증 , 붓기 증상",시술
5374,2021.1.5 0:00,예약제가 아니라 선착숙이라서 갈때마다 대기시간이 너무 길어요. 예약제 도입이 시급합니다,불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
5376,2021.1.5 0:00,영혼이 없어요~ ,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5377,2021.1.5 0:00,용액은 막 흐르고 멍크림을 안챙겨주셨어요,불만,고객만족도조사(설문),직원 기타,직원
5378,2021.1.5 0:00,시술해주시는분이 어리숙하셨는데 친절하셔서 괜찮았어요 차트를 잘못보셨다더라고요;;; ,불만,고객만족도조사(설문),시술자 스킬부족,시술
5379,2021.1.5 0:00,아무리 실천지수 열심히 쌓아도 제멋대로 줬다 뺐다 하는 병원에 신뢰가 깨졌어요. 소탐대실이 생각나네요. 전화는 안주셔도 됩니다. ,불만,성공기(온),직원 기타,직원
5380,2021.1.5 0:00,오늘 시술받을때 너무 아팠어요.. 항상 받는건데,불만,고객만족도조사(설문),"시술 후 멍, 통증 , 붓기 증상",시술
5381,2021.1.5 0:00,"김현주 원장님 수술하시느라 수고많으셨습니다.
그런데 제가 수술후 너무 아파서  이것저것 묻는 내용에  아직까지 알수없다고 짜증내시는듯 하는 목소리로 대답하셔서 속상했습니다. 아니나 다를까 집에 도착해서 화장실을가는데 피가 두둑 떨어져서  너무 무서웠습니다. 병원에 다시 와서 강민환 원장님이 다시 꿰매어주셨는데 너무 친절하셔서 카운터에 저분 누구시냐고 물어봤습니다.첨 받는 지흡수술이라 너무 무섭고  두려웠는데 조금만 더 다정한 목소리로 말씀해  주시면 더 좋지 않았을까 생각됩니다.",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
5382,2021.1.5 0:00,주사 너무 아프당ㅜ,불만,고객만족도조사(설문),"시술 후 멍, 통증 , 붓기 증상",시술
